subject,bolus,task,run,tau,time,whole,unlabeled,Motor,Auditory,Basal,dDMN,high,Language,LECN,post,Precuneus,prim,RECN,Salience,vDMN,Visuospatial
sub041,BHB,rest,1,2,18,0.5839127104017592,0.5879768113681829,0.31743706979154995,0.2516622894864878,0.42103224984392823,0.39242570132419713,0.43326957308300085,0.5677092461533327,0.5560120825132542,0.6074556112646707,0.37044505374698145,0.6384352210208665,0.4028257910507688,0.5539282594304793,0.521274669376675,0.5134419958903408
sub041,BHB,rest,1,2,19,0.5628672907717742,0.5612638892461322,0.3200844400343617,0.33641031514500946,0.48900442871714783,0.6613130036036736,0.2883956618985381,0.6371947193404364,0.48854669389871735,0.5394514182221917,0.16068482644023546,0.1543955530545447,0.5731594540736602,0.5325166930957005,0.5007299912619063,0.5807193545188218
sub041,BHB,rest,1,2,20,0.5767585914463443,0.5765928059294829,0.580403892645622,0.17208231381286687,0.5606119342443568,0.4103643424014799,0.3742016316026993,0.57077569076207,0.5550483618281411,0.5940880644620258,0.2140237943126237,0.02809096244544616,0.5599280338454187,0.6005516804401471,0.4715444919478685,0.5425259208498432
sub041,BHB,rest,1,2,21,0.5617205938304164,0.5629863886136312,0.2758392405998331,0.10547152239805478,0.4874233575047177,0.6148568667287673,0.19288588955771713,0.5323377656027233,0.549436296249861,0.5319719369431344,0.2255083253210123,0.07687576822629393,0.5460933948032949,0.5305241353857197,0.5184091302269386,0.4717542987114846
sub041,BHB,rest,1,2,22,0.6170850465550933,0.6127826471649788,0.5356509742466621,0.4129393884941296,0.5929811156689802,0.37497334727853954,0.17279527944229076,0.5332883206802203,0.5074330425671458,0.604981615955148,0.838123456972723,0.17504922312424837,0.6369492375228548,0.7498140505549795,0.6343152078599316,0.6001423564597509
sub041,BHB,rest,1,2,23,,,,,,,,,,,,,,,,
sub041,BHB,rest,1,3,1,0.6241327431553435,0.6314505000712427,0.7279596118173314,0.6757109741503792,0.6545879869602673,0.41675570966805225,0.18376244771237152,0.6004095893981803,0.39471869814610644,0.5521480470359738,0.4797891987052445,0.03824204648246369,0.5233084646262809,0.6173765691938046,0.5927442275622681,0.5811380026046841
sub041,BHB,rest,1,3,2,0.5778002462048577,0.5809392319964877,0.3145570137798864,0.37575992097317096,0.6098975894234661,0.3100432158754534,0.38021905710343146,0.6208434317455657,0.5039581328326361,0.608116656518738,0.2527880913392104,0.3865524398814407,0.5400574343790354,0.4510328916362972,0.46621821980035105,0.6034305223822474
sub041,BHB,rest,1,3,3,0.6384999427901535,0.638198838046201,0.5954111107589181,0.306358145025886,0.5795442606604728,0.5489047298618425,0.5282984583890685,0.7002292762566589,0.6285008345831968,0.5254770948870238,0.4165659851706644,0.10749459339091078,0.6294259603457548,0.6285464760471587,0.6017472918213825,0.7670591713553766
sub041,BHB,rest,1,3,4,0.6043447992281584,0.6084610558778284,0.4897662815782986,0.10103213707755397,0.5475311596702892,0.3962500377184659,0.11213458715434568,0.49640706642175786,0.5558706421717136,0.5331005459080473,0.33584485244209894,0.06143277206383701,0.5990262740985779,0.6858403582094156,0.7132465299285379,0.5281928897591616
sub041,BHB,rest,1,3,5,0.5969722781960415,0.5956749773378608,0.6062633832768144,0.6776901442971919,0.45391773620436354,0.5224039281229558,0.26505042978005466,0.4516101374221729,0.4819935557054205,0.6421029032221163,0.2975126297160876,0.14317880328689928,0.5552823467129857,0.4464393709521213,0.47964115295988874,0.5408394840613798
sub041,BHB,rest,1,3,6,0.5865492106201234,0.5847058456013134,0.5459367589147054,0.23868498702567356,0.4559514452250698,0.5749813159534534,0.15852175384721942,0.3816271171549955,0.5452328492378232,0.5601249124973048,0.5380075959779478,0.12890876892843284,0.6294405589847392,0.5496893817037463,0.48599391102481176,0.5653178862391534
sub041,BHB,rest,1,3,7,0.5753016333169645,0.5799669089650841,0.42688519282286747,0.46382643276189195,0.5660445317061381,0.38575578440218555,0.5129530027419685,0.5250974736211763,0.5184637141716585,0.5442732102712731,0.43030761980945503,0.03990415612122044,0.5877852780595169,0.6083169336672825,0.7218538808008699,0.40375333470575525
sub041,BHB,rest,1,3,8,0.5924608963907947,0.5955717019407943,0.4053252623879416,0.5374512459994935,0.4333521138088911,0.504388145122004,0.4203175066074478,0.4959218564056115,0.4800088071072457,0.5505487404715808,0.4524888921701926,0.044530169914553226,0.5511958699031779,0.46617285534565417,0.5137958036878589,0.5463476829009908
sub041,BHB,rest,1,3,9,0.6170426112300568,0.61670447992339,0.3460493907882938,0.09262189820324708,0.5897135429667819,0.604994844977929,0.12951165605853288,0.28969546005347474,0.5480412806459607,0.6662439668294531,0.6368864458954129,0.22506556439532072,0.517326453398815,0.5932625679725939,0.505943850466805,0.5373912412797344
sub041,BHB,rest,1,3,10,0.590189821749965,0.596968355439392,0.3948213145547338,0.30833438674646024,0.47691274919754906,0.4684159727126831,0.3923720720939971,0.54534395747324,0.4198137702724773,0.5810789131245829,0.600967632198012,0.13437075623448266,0.6311629163403758,0.6437030370298212,0.5947802121978318,0.5144596389152823
sub041,BHB,rest,1,3,11,0.6161756311251164,0.6130988579373182,0.49703100041947634,0.4877461161749632,0.39853947022713493,0.5071653073441672,0.45565125442471194,0.6208194342655513,0.5082688528321013,0.5159103320053041,0.5304133963683054,0.4860902301738632,0.4616418165767978,0.6024979376760441,0.6444802491541989,0.7225387923987459
sub041,BHB,rest,1,3,12,0.6054949037810298,0.6036679735326332,0.5833204661173528,0.11725696838086325,0.4717520000141349,0.4317228146073201,0.31372185557084264,0.6117721791233702,0.6150348349330508,0.6426733920252955,0.6128301513217268,0.038584198926276146,0.5641450148973126,0.5686259042044359,0.49748865558659816,0.4466130046125224
sub041,BHB,rest,1,3,13,0.6215619171908491,0.6227286692444969,0.4271302465268364,0.28976646574651144,0.5232427139865634,0.43755938129096394,0.3781029738285569,0.4462176855069255,0.6166624004869018,0.5877770503742041,0.7432375642282686,0.44928821989912476,0.4758167300669576,0.6721202496858933,0.44992340166512673,0.43179738520316346
sub041,BHB,rest,1,3,14,0.5557378650708459,0.5503142167207626,0.4686929932395201,0.3433613795678988,0.3681553391233742,0.35974885513080257,0.3470612341638875,0.5001272151291708,0.7128383750973338,0.55749456664699,0.4969888404472283,0.18350479910412543,0.5064298256963844,0.5755241244572934,0.6102203539614981,0.5634557393076064
sub041,BHB,rest,1,3,15,0.6140138420988072,0.6126273302953644,0.6032911607779037,0.37189011688484647,0.5645504834671478,0.4315783200282459,0.32859979585846405,0.567165867594338,0.6635919248967695,0.6507881630916696,0.4725065653972402,0.6232338441915882,0.5387181928925872,0.5181679548750772,0.561956385153266,0.6920123155826399
sub041,BHB,rest,1,3,16,0.6394806007505052,0.6335173326881068,0.47998309491068664,0.1823239587344898,0.5395767508962138,0.4855602617778098,0.3401761721218968,0.5186541252592234,0.4706801704207178,0.5962635988375324,0.6077932761476471,0.28099386296038925,0.5543042619533343,0.6114052251169904,0.6515263585097334,0.5209813936658344
sub041,BHB,rest,1,3,17,0.5565701195592974,0.5584137444262212,0.2862082958073666,0.30048289329581435,0.5505957592353999,0.39923712615386064,0.2471794498192758,0.5303230083224112,0.6291769487174413,0.5529623035899272,0.468900243111877,0.1571492031908609,0.4969665827871057,0.5637382919650418,0.5576265694913437,0.5002223145674152
sub041,BHB,rest,1,3,18,0.5833590946286165,0.5903108106526642,0.3259663104600006,0.3679222786812645,0.5030451614213055,0.598121763694029,0.31653813123992974,0.5676980605426177,0.48481935677583765,0.543954083819187,0.3161398969517693,0.6834831013190996,0.4862440993541041,0.49354923386886923,0.46570225693808653,0.6689280026267496
sub041,BHB,rest,1,3,19,0.5799741630748279,0.584021000033856,0.739316836979956,0.1977508260485541,0.6571390321798657,0.29294578652881514,0.34713284715220094,0.46317638630701635,0.403537768002556,0.5835835030806913,0.22087357105746147,0.08125671031086543,0.6331789705242058,0.6245618350497393,0.5465694617511404,0.6038008249010398
sub041,BHB,rest,1,3,20,0.5571241720806035,0.5569716172374027,0.41613738054961025,0.24903464577328388,0.43466313174696136,0.39205884805843905,0.34648530256892207,0.6047078942346001,0.5484294655966294,0.5617329180083463,0.23288683910260055,0.03182788792806082,0.47893643362698096,0.5553048433279827,0.6201109473424817,0.5758085823092717
sub041,BHB,rest,1,3,21,0.629370025262414,0.6288467270175266,0.5812823619292599,0.4479159419621058,0.6051861319148072,0.6922394411721732,0.30762232999859834,0.5283410679703813,0.43099034279071086,0.5659216030507401,0.8354508240497664,0.24818806586792766,0.5301037462244313,0.5578274951376527,0.5036609962908175,0.4662579605365033
sub041,BHB,rest,1,3,22,,,,,,,,,,,,,,,,
sub041,BHB,rest,1,3,23,,,,,,,,,,,,,,,,
sub041,BHB,rest,1,4,1,0.6002393195035548,0.5970646733825721,0.6441935466805222,0.6144260371252775,0.525358040938905,0.44326327597161475,0.4800861227919062,0.551786455263183,0.5892204511937922,0.656138559147025,0.1542998997906224,0.3454325912612741,0.6137260668904301,0.5951146925042561,0.49167442122203,0.6463959229909586
sub041,BHB,rest,1,4,2,0.5911361343607061,0.5983519562045574,0.5821496491669516,0.37276663756217726,0.6145346111845514,0.5124188116398768,0.327511149228733,0.3787217748725542,0.3521880933393558,0.404122264112086,0.46965148895172,0.09824041236307811,0.5708780454149076,0.5464028107647585,0.5803978651873619,0.5930642551468481
sub041,BHB,rest,1,4,3,0.6565982998436329,0.6541919145452432,0.5449741635283251,0.4965811111935424,0.4451134727551887,0.523839441233137,0.5143318411679924,0.7595620162043246,0.6417735773610977,0.6993996925387099,0.5558289506948118,0.15004884819430003,0.5601712515097601,0.6384305766992295,0.7125807301467197,0.6233125446722416
sub041,BHB,rest,1,4,4,0.6257352219658951,0.6268110827800664,0.6480768072386818,0.5960309782419385,0.44530194458452005,0.4805937799460004,0.4685669110055005,0.5690625525063426,0.47632475499226123,0.5547611329562684,0.3885784903916849,0.45036934806570966,0.5520659851532634,0.5661344960033007,0.6416666671487891,0.6430308212862248
sub041,BHB,rest,1,4,5,0.5817030451707158,0.5714898251255722,0.4329837464913745,0.12817001471170197,0.49335212859695177,0.5973250468402771,0.49221293810503836,0.5940115856882011,0.5919025262731291,0.6987838292825114,0.1719779895108971,0.15940325858992982,0.5807372989335827,0.6301196958055865,0.4354886651075542,0.5724235826086217
sub041,BHB,rest,1,4,6,0.5936915579056758,0.5988046927547354,0.6063005927435464,0.1794456537484233,0.6978635216974158,0.4636573024349935,0.4519023491548678,0.31229053363296067,0.6129373229827646,0.4718218690255817,0.36252385180778246,0.0026500986821688033,0.6987443536751183,0.5274535118318663,0.570333935629393,0.5742509846815409
sub041,BHB,rest,1,4,7,0.6001544915926282,0.5969508791857675,0.5245043921125025,0.37691940642915805,0.5855946951778523,0.5269204928660061,0.1390994650198266,0.47375892227260485,0.5339012049370654,0.5339533874712268,0.5469505300934727,0.3444064060873195,0.5318113757287877,0.5840897404196446,0.6132155887260405,0.5768077789353905
sub041,BHB,rest,1,4,8,0.5881652331564813,0.5924039021108111,0.4886765787171727,0.7433872282462833,0.45888277764835844,0.4195613371059896,0.47382026945040334,0.5298741023159275,0.5078270678322678,0.5796719372791135,0.5830753447622111,0.5276476262721499,0.5789381297773136,0.4432086150918425,0.39842274872465416,0.457775267242042
sub041,BHB,rest,1,4,9,0.6098671299277884,0.6039553124783295,0.4461238809663678,0.26169184913624344,0.4802678505990472,0.5940112561868127,0.31233544818848524,0.44616786063321784,0.5955615986655762,0.7092065629579485,0.7492379628347835,0.26062942648074666,0.5282585683143539,0.7486275294893875,0.5445972519314473,0.6753013117680107
sub041,BHB,rest,1,4,10,0.5725334728266246,0.58462669971952,0.29447994156639684,0.38117760295761355,0.5575110814848738,0.4162500489932547,0.36557219587208045,0.34227260119306663,0.8165265063053139,0.5082802936610603,0.32094940402276023,0.10177966796532331,0.5128992039968472,0.4009955330780987,0.746947871578856,0.46273368829150996
sub041,BHB,rest,1,4,11,0.5819400045295617,0.5750567884945452,0.5174761810506413,0.4515070420015328,0.4540160846551106,0.4127958634988943,0.28699487139215074,0.569347025559339,0.5568496881040041,0.6639076573687271,0.5189624987291026,0.4445332574313205,0.5699365126477416,0.461801070319056,0.5211368294987693,0.4437438451527535
sub041,BHB,rest,1,4,12,0.6115330740417264,0.6192327035188132,0.3432606400853209,0.15552787867434145,0.48645600092781377,0.4672695346389295,0.06541336519153625,0.35897798746520987,0.37794886710758513,0.536706463956002,0.5348882082469896,0.4137243578136987,0.4665027922629161,0.6312356971287185,0.5912759494184687,0.3638242854434265
sub041,BHB,rest,1,4,13,0.581756630113404,0.5811214463058221,0.36955822624398926,0.19743129229119755,0.4452447897078896,0.4941508406124874,0.3087353129359262,0.4401556223961299,0.472374540883183,0.549247986058149,0.4432713680341091,0.21609588737328478,0.4603898962986309,0.5816113263752088,0.468682661269912,0.5333208507414984
sub041,BHB,rest,1,4,14,0.55521482404221,0.5648457413626929,0.4440188738908752,0.38795195221590817,0.3135840487078429,0.49716009300536046,0.5408414734602196,0.7406324270937718,0.5829119894349032,0.4845806214132377,0.30145255119193504,0.664790816934131,0.3824671466705075,0.5931881074077631,0.44712400416154846,0.4902567518077969
sub041,BHB,rest,1,4,15,0.6225264238989567,0.6196279123474207,0.6683729558791436,0.14012451292533554,0.3794232037165755,0.4051044858560008,0.19242472962865562,0.6659647464110611,0.6475643102800567,0.6234462867338351,0.25929221577615,0.09414629592703333,0.5393836389485773,0.5938670058288087,0.6587093965547791,0.5629201388196088
sub041,BHB,rest,1,4,16,0.6004182670447946,0.5944669459525469,0.3971266512822974,0.17199641219510073,0.5595051040163656,0.3947082683133699,0.3706567101457265,0.6522657944047534,0.5467638396644702,0.6329972612068329,0.6799530341409247,0.3903415357167008,0.5005366084765379,0.6139363364913238,0.5965990494847312,0.4685930022901628
sub041,BHB,rest,1,4,17,0.5457124510795334,0.5463300258782348,0.3680836699308331,0.028222154497323182,0.4784226458404346,0.6154045277884784,0.12015993634296462,0.5284363410880648,0.49715366736791394,0.5481108385175889,0.4718115788695545,0.20219708348909401,0.5685775459806877,0.5225243844437376,0.4681464909783365,0.558918298189454
sub041,BHB,rest,1,4,18,0.5845200385353322,0.5872972558798467,0.5757965288506159,0.32852228601690164,0.5397133350376995,0.4446410654059041,0.128960252105349,0.57629159467014,0.3944724418902766,0.574459533441701,0.3642765685841773,0.6103442585754204,0.49422218874824003,0.6210694864064061,0.5818872338508734,0.6499909905680913
sub041,BHB,rest,1,4,19,0.532266417371136,0.5332590555492884,0.4282989591748275,0.2926285446742377,0.5266122475319304,0.4191411712328817,0.32548521387267354,0.6025038248117661,0.6183691608514981,0.5409388251441455,0.16709731728351324,0.07751978482825077,0.4697091917557344,0.43739274777395865,0.46777583430744074,0.5916984524667063
